objectid,parentid,title,former_name,architect,architect_url,restoration_architect,building_type,architecture_firm,architecture_firm_url,building_materials,date,date_began,date_completed,date_alteration,date_restoration,date_demolished,description,address,location,latitude,longitude,alteration_architect,note,sources,identifier,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text
in105,,Canadian Pittsburgh Industrie,,,,,,,,,1925,,c.1925,,,,"View, looking north, from rue d'Argenson (1999)",2740-2985 rue St-Patrick,rue St-Patrick,45.472874,-73.578923,,,,IN105,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/pittind.jpg,https://digital.library.mcgill.ca/industrial/images/pittind.jpg,https://digital.library.mcgill.ca/industrial/images/pittind.jpg,
in106,,Robin Hood Multifood,,,,,flour mill,,,brick; reinforced concrete; concrete and steel storage bins,1911,1911,,"c. 1950, 1965, 1970",,,,2050-2110 rue Notre-Dame ouest,rue Notre-Dame ouest,45.457996,-73.616007,,The mill and fifteen concrete silos were built in 1911. Nine silos were added at south end of complex in the 1950s and two warehouses built in 1965 and 1970.,"Archemi. <em>Inventaire et évaluation des ressources culturelles Canal de Lachine.</em> Montréal: Parcs Canada, 1995. : 445-50<br>Location: Centre de documentation. Parcs Canada- secteur de Lachine.<br>Visuals: exterior photo.",IN106,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,multiple,https://digital.library.mcgill.ca/industrial/images/rhood01.jpg,https://digital.library.mcgill.ca/industrial/images/rhood01.jpg,https://digital.library.mcgill.ca/industrial/images/rhood01.jpg,
in106_01,in106,Looking south-east from rue Notre-Dame (1999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/rhood01.jpg,https://digital.library.mcgill.ca/industrial/images/rhood01.jpg,https://digital.library.mcgill.ca/industrial/images/rhood01.jpg,
in106_02,in106,"View, looking south-east of flour mill (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/rhood02.jpg,https://digital.library.mcgill.ca/industrial/images/rhood02.jpg,https://digital.library.mcgill.ca/industrial/images/rhood02.jpg,
in106_03,in106,"View, looking north-east, at mill and elevator (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/rhood03.jpg,https://digital.library.mcgill.ca/industrial/images/rhood03.jpg,https://digital.library.mcgill.ca/industrial/images/rhood03.jpg,
in107,,Swing Paints Factory,,,,,factory,,,,1892,,1892,,,,"View, looking south-west, of storage buildings (1999)",2100-2122 rue St-Patrick,rue St-Patrick,45.4694222,-73.5832758,,Complex has undergone little modification.,"Archemi. <em>Inventaire et évaluation des ressources culturelles Canal de Lachine.</em> Montréal: Parcs Canada, 1995. : 441-4<br>Location: Centre de documentation. Parcs Canada- secteur de Lachine.<br>Visuals: exterior photo.",IN107,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/swing.jpg,https://digital.library.mcgill.ca/industrial/images/swing.jpg,https://digital.library.mcgill.ca/industrial/images/swing.jpg,
in108,,Ancien Bell Téléphone,,,,,utilities building,,,reinforced concrete frame and floors; brick walls,1922,,1922,,,,,2551 rue Chateauguay,rue Chateauguay,45.478188,-73.568324,,,,IN108,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,multiple,https://digital.library.mcgill.ca/industrial/images/belltel.jpg,https://digital.library.mcgill.ca/industrial/images/belltel.jpg,https://digital.library.mcgill.ca/industrial/images/belltel.jpg,
in108_01,in108,"Front, looking north (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/belltel.jpg,https://digital.library.mcgill.ca/industrial/images/belltel.jpg,https://digital.library.mcgill.ca/industrial/images/belltel.jpg,
in108_02,in108,Detail of company name plate (1999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/belltel02.jpg,https://digital.library.mcgill.ca/industrial/images/belltel02.jpg,https://digital.library.mcgill.ca/industrial/images/belltel02.jpg,
in109,,Le Clan Panneton,,,,,factory,,,concrete; brick,,,,,,,,2600-2664 rue Mullins,rue Mullins,45.47668786,-73.56814438,,Formerly two industries: Kilgour's Paper Storage Warehouse at 2660-2664 Mullins and Mouton Processors (fur processing factory).,,IN109,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,multiple,https://digital.library.mcgill.ca/industrial/images/panneton02.jpg,https://digital.library.mcgill.ca/industrial/images/panneton02.jpg,https://digital.library.mcgill.ca/industrial/images/panneton02.jpg,
in109_01,in109,"View, looking east (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/panneton.jpg,https://digital.library.mcgill.ca/industrial/images/panneton.jpg,https://digital.library.mcgill.ca/industrial/images/panneton.jpg,
in109_02,in109,"View of the rear of the building, looking north-east, from the CN Railway tracks (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/panneton02.jpg,https://digital.library.mcgill.ca/industrial/images/panneton02.jpg,https://digital.library.mcgill.ca/industrial/images/panneton02.jpg,
in110,,Produits Alimentaires,,,,,factory,,,reinforced concrete,1910,,c.1910,,,,View looking north-west (1999),2715 rue Reading,rue Reading,45.475611,-73.567043,,,,IN110,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/in110.jpg,https://digital.library.mcgill.ca/industrial/images/in110.jpg,https://digital.library.mcgill.ca/industrial/images/in110.jpg,
in112,,Dominion Glass,,,,,industrial complex,,,,1913,1913,,c.1934?,,,,2376 rue Wellington,rue Wellington,45.4747537,-73.5609648,,,"Maassen, Jacques. “A Study of Environment.” Montréal: McGill University. School of Architecture, 1970. .<br>Location: McGill University Library.<br>Visuals: exterior detail photos, property plan.<br>Note: Unpublished student paper.",IN112,Image;StillImage,image/jpeg,eng,The copyright and related rights status of this Item has not been evaluated.,https://rightsstatements.org/page/CNE/1.0/?language=en,multiple,https://digital.library.mcgill.ca/industrial/images/domglass01.jpg,https://digital.library.mcgill.ca/industrial/images/domglass01.jpg,https://digital.library.mcgill.ca/industrial/images/domglass01.jpg,
in112_01,in112,"Buildings and watertank, c. 1970; from Jacques Maassen, A Study of Environment. Montreal: McGill University. School of Architecture, 1970. Unpublished Student Paper.",,,,,,,,,,,,,,,,,,,,,,,,,,,The copyright and related rights status of this Item has not been evaluated.,https://rightsstatements.org/page/CNE/1.0/?language=en,image,https://digital.library.mcgill.ca/industrial/images/domglass01.jpg,https://digital.library.mcgill.ca/industrial/images/domglass01.jpg,https://digital.library.mcgill.ca/industrial/images/domglass01.jpg,
in112_02,in112,"Shipping area and watertank, c. 1970; from Jacques Maassen, A Study of Environment. Montreal: McGill University. School of Architecture, 1970. Unpublished Student Paper.",,,,,,,,,,,,,,,,,,,,,,,,,,,The copyright and related rights status of this Item has not been evaluated.,https://rightsstatements.org/page/CNE/1.0/?language=en,image,https://digital.library.mcgill.ca/industrial/images/domglass02.jpg,https://digital.library.mcgill.ca/industrial/images/domglass02.jpg,https://digital.library.mcgill.ca/industrial/images/domglass02.jpg,
in114,,Menuiserie Mécanique,,,,,light manufacturing,,,,1887,,c.1887,,,,"View, looking east (1999)","1273, 1299-1295 rue Island",rue Island,45.4825355,-73.565391,,,,IN114,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/mmecaniq.jpg,https://digital.library.mcgill.ca/industrial/images/mmecaniq.jpg,https://digital.library.mcgill.ca/industrial/images/mmecaniq.jpg,
in115,,Gair Company of Canada (Canadian Paper Board),,,,,factory,,,concrete; stone; steel,1870,c.1870,,,,,View looking south-east (1999),50 rue des Seigneurs,rue des Seigneurs,45.4866013,-73.5666716,,"Purchased by Gair Co. in 1936, the current company is Cartons recyclés de Montréal. Buildings are on site of former Montreal Woolen Mills.","Archemi. <em>Inventaire et évaluation des ressources culturelles Canal de Lachine.</em> Montréal: Parcs Canada, 1995. : 451-4<br>Location: Centre de documentation. Parcs Canada- secteur de Lachine.<br>Visuals: exterior photo.<br><br>Cureton, E. Allan. “The Lachine Canal.” Master’s Thesis, Montréal: McGill University, 1957. : 180",IN115,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/gair.jpg,https://digital.library.mcgill.ca/industrial/images/gair.jpg,https://digital.library.mcgill.ca/industrial/images/gair.jpg,
in116,,Warehouses,Geo. Klein Bldg; H. Lapalme Transport Ltd.,,,,storage facility; warehouse,,,corrugated iron on steel frame; concrete floor,1943,,c.1942-3,,,,,385-433 rue St-Martin,rue St-Martin,45.48843626,-73.56804956,,,,IN116,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,multiple,https://digital.library.mcgill.ca/industrial/images/in116c.jpg,https://digital.library.mcgill.ca/industrial/images/in116c.jpg,https://digital.library.mcgill.ca/industrial/images/in116c.jpg,
in116_01,in116,View looking north-west (1999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/in116a.jpg,https://digital.library.mcgill.ca/industrial/images/in116a.jpg,https://digital.library.mcgill.ca/industrial/images/in116a.jpg,
in116_02,in116,Full view of side wall (1999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/in116b.jpg,https://digital.library.mcgill.ca/industrial/images/in116b.jpg,https://digital.library.mcgill.ca/industrial/images/in116b.jpg,
in116_03,in116,"View, looking east, of front façade (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/in116c.jpg,https://digital.library.mcgill.ca/industrial/images/in116c.jpg,https://digital.library.mcgill.ca/industrial/images/in116c.jpg,
in117,,Caledonian Iron works,,,,,metalworking plant,,,brick on stone foundation,1879,,1879,,,,View looking north-east (1999),1840-1844 rue William,rue William,45.4870257,-73.5669838,,60% of complex has been demolished.,"Archemi. <em>Inventaire et évaluation des ressources culturelles Canal de Lachine.</em> Montréal: Parcs Canada, 1995. : 455-60<br>Location: Centre de documentation. Parcs Canada- secteur de Lachine.<br>Visuals: exterior photo.<br><br>McNally, Larry. “Montreal Engine Foundries and their Contribution to Central Canadian Technical Development, 1820-1870.” Master’s Thesis, Carleton University, 1991. : 61-64",IN117,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/in117.jpg,https://digital.library.mcgill.ca/industrial/images/in117.jpg,https://digital.library.mcgill.ca/industrial/images/in117.jpg,
in118,,(unknown),,,,,,,,,1938,,c.1938,,,,"View, looking south, of front façade (1999)",1808 rue William,rue William,45.487319,-73.566824,,,,IN118,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/in118.jpg,https://digital.library.mcgill.ca/industrial/images/in118.jpg,https://digital.library.mcgill.ca/industrial/images/in118.jpg,
in119,,Canada Jute Co.,,,,,textile mill,,,brick; stone foundation,1889,,1889,,,,,1744 rue William,rue William,45.487545,-73.566531,,,"Archemi. <em>Inventaire et évaluation des ressources culturelles Canal de Lachine.</em> Montréal: Parcs Canada, 1995. : 465-8<br>Location: Centre de documentation. Parcs Canada- secteur de Lachine.<br>Visuals: exterior photo.",IN119,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,multiple,https://digital.library.mcgill.ca/industrial/images/in119a.jpg,https://digital.library.mcgill.ca/industrial/images/in119a.jpg,https://digital.library.mcgill.ca/industrial/images/in119a.jpg,
in119_01,in119,"View, looking east, showing front facade (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/in119a.jpg,https://digital.library.mcgill.ca/industrial/images/in119a.jpg,https://digital.library.mcgill.ca/industrial/images/in119a.jpg,
in119_02,in119,"Full view of side wall, looking east (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/in119b.jpg,https://digital.library.mcgill.ca/industrial/images/in119b.jpg,https://digital.library.mcgill.ca/industrial/images/in119b.jpg,
in120,,Dunham Industries,,,,,factory,,,steel frame; brick walls; concrete,,,,,,,,1435 rue Island,rue Island,45.483533,-73.566935,,,,IN120,Image;StillImage,image/jpeg,eng,,,record,,,,
in121,,J C Paper Recovery Inc.,Canada and Dominion Sugar Warehouse,,,,storage facility; warehouse,,,steel frame; brick walls; concrete floors,,,,,,,,1305 rue de Montmorency,rue de Montmorency,45.48528008,-73.56037203,,"Built on site of Pillow, Hersey and Co. Iron and Nail Works. Present building is a packing paper factory.",,IN121,Image;StillImage,image/jpeg,eng,,,record,,,,
in125,,Bureau du Canal,St-Lawrence Seaway Auth.,,,,machine shop,,,concrete,1925,,c.1925,,1978,,,1156 rue Mill,rue Mill,45.4892276,-73.5517649,,"Two buildings are located on the site: 1) machine shop, where the metal doors for the canal locks were forged; 2) warehouse. Both were built in 1925 (approximately). They have been renovated by Parcs Canada and are now used by the Lachine Canal Revitalisation project.","Doucet et associés. <em>Rapport travaux de réfection &amp; de nettoyage ateliers, canal Lachine, rue Mill, Montréal.</em> Montréal: Parcs Canada; Doucet et associés, 1978. .<br>Visuals: exterior photos, interior photos, details.<br>Note: Assesment of site and renovation proposals for buildings.",IN125,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,multiple,https://digital.library.mcgill.ca/industrial/images/seaway1.jpg,https://digital.library.mcgill.ca/industrial/images/seaway1.jpg,https://digital.library.mcgill.ca/industrial/images/seaway1.jpg,
in125_01,in125,"View, looking south-west, of the machine shop (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/seaway1.jpg,https://digital.library.mcgill.ca/industrial/images/seaway1.jpg,https://digital.library.mcgill.ca/industrial/images/seaway1.jpg,
in125_02,in125,"View of machine shop/warehouse, looking south (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/seaway2.jpg,https://digital.library.mcgill.ca/industrial/images/seaway2.jpg,https://digital.library.mcgill.ca/industrial/images/seaway2.jpg,
in126,,Canada Packers Ltd.,,,,,packing plant,,,,1910,,c.1910,,,,"Looking south-west, offices in foreground (1999)",1260 rue Mill,rue Mill,45.4870073,-73.5521471,,The oldest buildings on the site have been demolished. The remaining buildings are largely abandoned.,"Archemi. <em>Inventaire et évaluation des ressources culturelles Canal de Lachine.</em> Montréal: Parcs Canada, 1995. .<br>Location: Centre de documentation. Parcs Canada- secteur de Lachine.<br>Visuals: exterior photo.",IN126,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/canpack.jpg,https://digital.library.mcgill.ca/industrial/images/canpack.jpg,https://digital.library.mcgill.ca/industrial/images/canpack.jpg,
in127,,Entrepot de Fruit et Légumes,,,,,storage facility; warehouse,,,,,,,,,,"View, looking south-east, of office and freight sheds (1999)",500 rue Bridge,rue Bridge,45.484645,-73.556959,,,,IN127,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/in127.jpg,https://digital.library.mcgill.ca/industrial/images/in127.jpg,https://digital.library.mcgill.ca/industrial/images/in127.jpg,
in128,,McClary Manufacturing Co.,,,,,metalworking plant,,,brick,1911,,1911,,,,"View, looking south-west (1999)",645 rue Wellington,rue Wellington,45.4989191,-73.5553126,,Converted for residential and office space. Formerly an ironworks.,"Carey, Luc; Guy Mongrain and Sylvain Provost. <em>Un Quartier en Mutation: Le Sud du Faubourg des Récollets, 1930-1996.</em> Montréal: Société de développement de Montréal, 1996. : planche 5<br>Visuals: exterior photo.",IN128,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/mcclary.jpg,https://digital.library.mcgill.ca/industrial/images/mcclary.jpg,https://digital.library.mcgill.ca/industrial/images/mcclary.jpg,
in129,,St.Lawrence Wagon Co. Ltd.,Eagle Foundry,,,,metalworking plant,,,brick,1825,1825,,,,,"View, looking south-west (1999)",20 rue King,rue King,45.497605,-73.55346229,,Site presently occupied by plastic companies. Building in photo constructed c.1860. Original occupant of site was Eagle Foundry.,"Archemi. <em>Inventaire et évaluation des ressources culturelles Canal de Lachine.</em> Montréal: Parcs Canada, 1995. .<br>Location: Centre de documentation. Parcs Canada- secteur de Lachine.<br>Visuals: exterior photo.<br><br>Carey, Luc; Guy Mongrain and Sylvain Provost. <em>Un Quartier en Mutation: Le Sud du Faubourg des Récollets, 1930-1996.</em> Montréal: Société de développement de Montréal, 1996. : planche 2<br>Visuals: exterior photo.<br><br>Communauté Urbaine de Montréal. <em>Architecture Industrielle Montreal.</em> Montréal: Le Service, 1982. : 182-183<br>Visuals: exterior photo.<br><br>McNally, Larry. “Montreal Engine Foundries and their Contribution to Central Canadian Technical Development, 1820-1870.” Master’s Thesis, Carleton University, 1991. : 24-26<br>Note: History of Eagle Foundry.",IN129,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/waggon.jpg,https://digital.library.mcgill.ca/industrial/images/waggon.jpg,https://digital.library.mcgill.ca/industrial/images/waggon.jpg,
in132,,Five Roses Flour Mill,Ogilvie Flour Mills,,,,flour mill,,,,1943,1886,1943,,,,,960-980 rue Mill,rue Mill,45.49152219,-73.55116845,,A six building complex. The present-day mill was constructed during the early 1940s.,"<em>Special number of the Dominion Illustrated devoted to Montreal, the Commercial Metropolis of Canada.</em> Montréal: Sabiston Lithographic and Pub. Co., 1891. : 70-71, 74<br>Location: Dept. of Rare Books and Special Collections. McGill University Library.<br>Visuals: exterior renderings, interior renderings of machinery in mill.<br><br>Archemi. <em>Inventaire et évaluation des ressources culturelles Canal de Lachine.</em> Montréal: Parcs Canada, 1995. .<br>Location: Centre de documentation. Parcs Canada- secteur de Lachine.<br>Visuals: exterior photo.<br><br>Sicotte, Anne-Marie and Rene Theriault. <em>The Lachine Canal Historical Guide.</em> Montréal: Association Les Mil Lieues, 1987. : 16<br>Visuals: exterior photo.<br><br>Stevens, G.R. <em>Ogilvie in Canada: Pioneer Millers, 1801-1951.</em> Toronto: Ashton Potter, 1951. .<br>Visuals: exterior rendering, advertisements.<br><br>Sweeny, Robert. <em>A Guide to the History and Records of Selected Montreal Businesses Before 1947.</em> Montréal: Montréal Business History Project, 1978. : 199-200",IN132,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,multiple,https://digital.library.mcgill.ca/industrial/images/fiver.jpg,https://digital.library.mcgill.ca/industrial/images/fiver.jpg,https://digital.library.mcgill.ca/industrial/images/fiver.jpg,
in132_01,in132,"View, looking south-east, of mill and east elevator (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/fiver.jpg,https://digital.library.mcgill.ca/industrial/images/fiver.jpg,https://digital.library.mcgill.ca/industrial/images/fiver.jpg,
in132_02,in132,View of mill and east elevator (1999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/fiver01.jpg,https://digital.library.mcgill.ca/industrial/images/fiver01.jpg,https://digital.library.mcgill.ca/industrial/images/fiver01.jpg,
in132_03,in132,"West elevator, looking south (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/fiver02.jpg,https://digital.library.mcgill.ca/industrial/images/fiver02.jpg,https://digital.library.mcgill.ca/industrial/images/fiver02.jpg,
in132_04,in132,Main entrance showing the original name of the mill (1999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/fiver03.jpg,https://digital.library.mcgill.ca/industrial/images/fiver03.jpg,https://digital.library.mcgill.ca/industrial/images/fiver03.jpg,
in133,,E.J. Maxwell Ltée.,,,,,,,,,1930,,c.1930,,,,"View, looking south, of one of the last remaining offices (1999)",5080 rue St-Ambroise,rue St-Ambroise,45.46881129,-73.59013584,,Originally lumber merchants who specialized in imported hardwoods for the detail work in the mansions of Montreal. E.J. Maxwell's son was well-known architect Edward Maxwell.,"Sweeny, Robert. <em>A Guide to the History and Records of Selected Montreal Businesses Before 1947.</em> Montréal: Montréal Business History Project, 1978. : 151-153",IN133,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/maxwell.jpg,https://digital.library.mcgill.ca/industrial/images/maxwell.jpg,https://digital.library.mcgill.ca/industrial/images/maxwell.jpg,
in134,,Ives and Allen Company,H.R.Ives and Company,"Hutchison, Alexander Cowper",a014.html,,metalworking plant,,,Brick,1909,,c.1909,,,,,270 rue Prince,rue Prince,45.49761925,-73.55753175,,Recently renovated on side facing rue Ottawa.,"<em>Montreal, The Metropolis of Canada, Illustrated.</em> Montréal: Consolidated Illustrating Co., 1894. : 128-9<br>Location: Dept. of Rare Books and Special Collections. McGill University Library.<br><br>Communauté Urbaine de Montréal. <em>Architecture Industrielle Montreal.</em> Montréal: Le Service, 1982. : 132-5<br><br>DeVolpi, Charles P. <em>Montreal Recueil Iconographique/ A Pictorial Record.</em> Montréal: Dev-Sco Publications, 1963. : 197, 221<br>Visuals: exterior rendering.<br><br>Lehmann, Henry. “Recollets is site for art among the ruins.” . <em>Montreal Gazette,</em> 21 Jun. 1997: J6",IN134,Image;StillImage,image/jpeg,eng,,,compound_object,https://digital.library.mcgill.ca/industrial/images/ivesall1.jpg,https://digital.library.mcgill.ca/industrial/images/ivesall1.jpg,https://digital.library.mcgill.ca/industrial/images/ivesall1.jpg,
in134_01,in134,"View, looking south-west, along rue Prince (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/ivesall1.jpg,https://digital.library.mcgill.ca/industrial/images/ivesall1.jpg,https://digital.library.mcgill.ca/industrial/images/ivesall1.jpg,
in134_02,in134,"Illustration showing view of the H.R. Ives and Co. warehouses and factories (ca. 1891); from Special Number of the Dominion Illustrated (Montreal: Sabiston Lithographic and Pub., 1891), 195.",,,,,,,,,,,,,,,,,,,,,,,,,,,The copyright and related rights status of this Item has not been evaluated.,https://rightsstatements.org/page/CNE/1.0/?language=en,image,https://digital.library.mcgill.ca/industrial/images/ivesall.jpg,https://digital.library.mcgill.ca/industrial/images/ivesall.jpg,https://digital.library.mcgill.ca/industrial/images/ivesall.jpg,
in135,,Édifice Hagar,,"Springle, James K.",a038.html,,factory,,,stone,1855,1855,,"c.1880, 1975",,,,367-373 place d'Youville,place d'Youville,45.5005362,-73.5561541,,Building was occupied by Tooke Bros.,"Communauté Urbaine de Montréal. <em>Architecture Industrielle Montreal.</em> Montréal: Le Service, 1982. : 10-13<br>Visuals: exterior photo, illustrated elevation.",IN135,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,multiple,https://digital.library.mcgill.ca/industrial/images/hagar01.jpg,https://digital.library.mcgill.ca/industrial/images/hagar01.jpg,https://digital.library.mcgill.ca/industrial/images/hagar01.jpg,
in135_01,in135,"View, looking north-west (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/hagar01.jpg,https://digital.library.mcgill.ca/industrial/images/hagar01.jpg,https://digital.library.mcgill.ca/industrial/images/hagar01.jpg,
in135_02,in135,Detail of cornice (1999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/hagar02.jpg,https://digital.library.mcgill.ca/industrial/images/hagar02.jpg,https://digital.library.mcgill.ca/industrial/images/hagar02.jpg,
in136,,Northern Electric Co.,,"Carmichael, William John",a032.html,,industrial complex,,,foundation of reinforced concrete; steel superstructure; interior columns encased in terra cotta; ornaments are terra cotta; walls are plastic brick (7 million used),1913,1913,,"1926-1928, 1929-1930, 1948, 1975",,,,1730 rue St-Patrick,rue St-Patrick,45.48535,-73.5626444,J.O. Despatie (1926-1928); J.S. Cameron and E.G. Patterson (1929-1930); J.W. Boilen (1975),"From ""One of Montreal's most Modern Factories"" Construction 9:4 (1916): ""The total excavation amounted to some fifty thousand cubic yards. Over fourteen thousand cubic yards of concrete have been used for foundations. One hundred thousand square feet of glazing glass has been used and approximately one hundred thousand square feet hot water radiation service were required to be installed.""","“One of Montreal’s Most Modern Factories.” . <em>Construction</em> 9:4, 1916: 135, 121-125<br>Visuals: exterior photo, side elevation, floor plan, interior photos.<br><br>Archemi. <em>Inventaire et évaluation des ressources culturelles Canal de Lachine.</em> Montréal: Parcs Canada, 1995. : 477-80<br>Location: Centre de documentation. Parcs Canada- secteur de Lachine.<br>Visuals: exterior photo.<br><br>Centre canadien d’architecture. <em>An Industrial Landscape observed: the Lachine Canal, 14 July to 25 October 1992.</em> Montréal: Canadian Centre for Architecture=Centre canadien d’architecture, 1992. .<br>Visuals: interior photos, aerial view, exterior photos, roof detail.<br><br>Communauté Urbaine de Montréal. <em>Architecture Industrielle Montreal.</em> Montréal: Le Service, 1982. : 162-3<br>Visuals: exterior photo.<br><br>Faucher, Paul et al. <em>Canal de Lachine et ses abords: Étude de zone prioritaire sur la mise en valeur du patrimoine.</em> Montréal: Ville de Montréal, Service de l’habitation et du developpement urbain, 1991. .<br>Visuals: exterior photo.<br><br>Laguë, Jean., Willa Burgess, and Mark London. <em>Proposal: Canal de Lachine, Ecluses St-Gabriel.</em> Montréal: Héritage Montréal, 1985. : 15<br>Visuals: exterior photo, exterior detail.<br><br>Riga, Andy. “Canal zone retro: Discreet Logic takes the lead in developing a high-tech industrial park in the Lachine Canal district just west of Old Montreal.” . <em>Montreal Gazette,</em> 19 Jul. 1997: C1<br><br>Sicotte, Anne-Marie and Rene Theriault. <em>The Lachine Canal Historical Guide.</em> Montréal: Association Les Mil Lieues, 1987. : 30",IN136,Image;StillImage,image/jpeg,eng,,,compound_object,https://digital.library.mcgill.ca/industrial/images/nelectri.jpg,https://digital.library.mcgill.ca/industrial/images/nelectri.jpg,https://digital.library.mcgill.ca/industrial/images/nelectri.jpg,
